web-scraper-order,web-scraper-start-url,Product_C,Product_C-href,Product_Name,Shop_Name,Sale_Price,Original_Price,Discount,Description,Collection,Product_SKU,Review_Numbers,Customer_Rating_Total,Size_Rating,Material_Rating,Color_Rating,Sponsor_B
"1571752977-728","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+12 SizesAvailable in 12 SizesSumitra Hand-Braided Multicolor Area Rugby Bungalow Rose$96.99$136.00203Rated 4.5 out of 5 stars.203 total votes.1-Day ShippingGet It Tomorrow","https://www.wayfair.com/rugs/pdp/bungalow-rose-sumitra-hand-braided-multicolor-area-rug-bngl6228.html?piid=19181979","Sumitra Hand-Braided Multicolor Area Rug","Bungalow Rose","$96.99","$136.00","29% Off","Your underfoot area just got eye-catching thanks to this fun rug! Made in India, it is hand-braided using 50% jute and 50% cotton for a textured swirl design sure to make a statement in any space. Plus, with bright hues from every spectrum of the rainbow, it lends a whimsical pop of color to the den or playroom. To keep this piece safely in place, we recommend a rug pad.","Area Rugs","SKU: BNGL6228","Showing 1-10 of 203 reviews.","4.7","4.7","5.0","4.8","null"
"1571755029-896","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=0","Opens in a new tabSaleQuickviewSave+19 SizesAvailable in 19 SizesLilah Shag Gray Area Rugby Andover Mills$48.99$498.0533255Rated 4.5 out of 5 stars.33255 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/andover-mills-lilah-shag-gray-area-rug-ando7420.html?piid=21061533","Lilah Shag Gray Area Rug","Andover Mills","$48.99","$498.05","90% Off","Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. Take this one for example: made in Turkey, it showcases a neutral cloud gray finish for a look that won’t clash with your current color palette. It features a 1"" pile height, making it the perfect pick for adding a plush stage setter that promotes coziness in the living room, bedroom, and beyond.","Area Rugs","SKU: ANDO7420","Showing 1-10 of 33147 reviews.","4.6","4.4","4.6","4.6","null"
"1571755081-901","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=0","Opens in a new tabSaleQuickviewSave+11 SizesAvailable in 11 SizesMonterey Navy Blue Indoor/Outdoor Area Rugby Sol 72 Outdoor$40.99$139.001637Rated 4.5 out of 5 stars.1637 total votes.","https://www.wayfair.com/rugs/pdp/sol-72-outdoor-monterey-navy-blue-indooroutdoor-area-rug-chrh7426.html?piid=31380004&category=474144&placement=301&slot=1&sponsoredid=cc96b637bdf125bf343ce94868d8d1703b1bed42af6f721101d703195643fbb1&_txid=otAgZV2vEuJPy3xsCrW4Ag%3D%3D&isB2b=0","Monterey Navy Blue Indoor/Outdoor Area Rug","Sol 72 Outdoor","$40.99","$139.00","71% Off","Liven up any layout inside your home or outdoors with this eye-catching area rug, showcasing a modern geometric motif with botanical accents in navy blue, orange, and green hues. With a low 0.25"" pile height, this piece resists water, mildew, and fading, so it’s well suited to sit on the porch or patio. Plus, it’s easy to clean with a hose. Wherever you decide to display this design, we recommend you pair it with a rug pad to help it stay put.","Area Rugs","SKU: CHRH7426","Showing 1-10 of 1630 reviews.","4.7","4.7","4.4","4.8","Sponsored"
"1571753854-795","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabSaleQuickviewSave+18 SizesAvailable in 18 SizesClair Dark Gray Area Rugby Mistana$62.9929531Rated 5 out of 5 stars.29531 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-clair-dark-gray-area-rug-mtna1678.html?piid=44472206","Clair Dark Gray Area Rug","Mistana","$62.99","null","null","Anchor any arrangement with a dash of global inspiration with this area rug, offering a distressed geometric motif in gray hues to set a stylish foundation for your eclectic ensemble. Power-loomed in Turkey from polypropylene – a durable synthetic material that resists staining and fading – this piece is an ideal anchor for high-traffic rooms in your home. Though this design's medium 0.5"" provides a bit of cushioning underfoot, we recommend you pair it with a rug pad for additional padding and traction.","Area Rugs","SKU: MTNA1678","Showing 1-10 of 28697 reviews.","4.8","4.6","4.6","4.6","null"
"1571752642-698","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesAnsley Beige/Brown/Red Area Rugby Andover Mills$130.66445Rated 4.5 out of 5 stars.445 total votes.1-Day ShippingGet It Tomorrow","https://www.wayfair.com/rugs/pdp/andover-mills-ansley-beigebrownred-area-rug-w000801240.html?piid=181076703","Ansley Beige/Brown/Red Area Rug","Andover Mills","$130.66","$360.00","64% Off","Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. Made in Egypt, this one is constructed from polypropylene, a popular material in rug production due to its high resistance to stains, fading, and moisture. It features a 0.5"" pile height, ideal for promoting a cozy and inviting feel to your space with the added benefit of being easy to clean.","Area Rugs","SKU: W000801240","Showing 1-10 of 445 reviews.","4.6","5.0","4.6","4.3","null"
"1571753787-789","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabSaleQuickviewSave+26 SizesAvailable in 26 SizesHuma Blue/Ivory Area Rugby Willa Arlo Interiors$38.99$40.822388Rated 5 out of 5 stars.2388 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/willa-arlo-interiors-huma-blueivory-area-rug-wlao3830.html?piid=24750184","Huma Blue/Ivory Area Rug","Willa Arlo Interiors","$38.99","$40.82","4% Off","A traditional design gets a bit of boho flair with this dynamic area rug, featuring a fashionably faded botanical pattern in distressed blue and ivory hues. Power-loomed in India from 100% polypropylene with a low 0.37"" pile height, this piece is an ideal base for a busy space since it can handle heavy foot traffic. Wherever you decide to display this design, we recommend you roll out a rug pad underneath so it stays put.","Area Rugs","SKU: WLAO3830","Showing 1-10 of 2388 reviews.","4.8","4.7","4.8","4.6","null"
"1571752778-709","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+23 SizesAvailable in 23 SizesStarr Hill White Area Rugby Zipcode Design$67.99$95.0426131Rated 4.5 out of 5 stars.26131 total votes.1-Day ShippingGet It Tomorrow","https://www.wayfair.com/rugs/pdp/zipcode-design-starr-hill-white-area-rug-zpcd3780.html?piid=23564330","Starr Hill White Area Rug","Zipcode Design","$67.99","$95.04","28% Off","Lay a textured foundation for your stylish space with this bright white shag area rug. Made in China, this area rug is hand-tufted from stain and fade-resistant polyester in a thick 1"" pile – perfect for rolling out in fashionable living rooms or digging your toes in right out of bed in the morning. Complete with a cotton canvas and latex backing, this rug performs best when paired with a rug pad to prevent shifting and sliding underfoot.","Area Rugs","SKU: ZPCD3780","Showing 1-10 of 26113 reviews.","4.7","4.9","4.6","4.7","null"
"1571753166-743","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabSaleQuickviewSave+19 SizesAvailable in 19 SizesDorfman Gray Area Rugby Ebern Designs$32.993249Rated 4.5 out of 5 stars.3249 total votes.","https://www.wayfair.com/rugs/pdp/ebern-designs-dorfman-gray-area-rug-w001350120.html?piid=2106757594&category=474144&placement=308&slot=4&sponsoredid=d65ef6bad31fb3b24f488022a72527ec24f97bd5b8d3ae82acb80837a5f0fc2b&_txid=otAgcF2vDHyQ9MWHizZfAg%3D%3D&isB2b=0","Dorfman Gray Area Rug","Ebern Designs","$32.99","$78.00","58% Off","Bring a touch of trendy boho style to your space with this Persian-inspired area rug, showcasing a degraded oriental motif in faded hues of gray and beige. This area rug is machine-woven of stain and fade-resistant polypropylene over a cotton backing in a medium 0.5"" pile—perfect for rolling out in high-traffic living rooms and places prone to spills and stains alike. Available in a curated selection of sizes to best suit your space, this rug works best when paired with a rug pad to prevent shifting and sliding.","Area Rugs","SKU: W001350120","Showing 1-10 of 3247 reviews.","4.7","4.2","3.7","4.9","Sponsored"
"1571754124-821","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesPeyton Modern Abstract Red Area Rugby Zipcode Design$88.99$95.002642Rated 4.5 out of 5 stars.2642 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/zipcode-design-peyton-modern-abstract-red-area-rug-zipc3603.html?piid=20359266","Peyton Modern Abstract Red Area Rug","Zipcode Design","$88.99","$95.00","6% Off","Liven up your home décor with this rug. The abstract swirl design of this collection will make a statement in your decor. With a striking color palette, this area rug will bring a warm welcoming atmosphere into any room. Crafted with 100% polypropylene, this durable rug is ideal for high traffic areas. The loop pile construction of the polypropylene yarns provides a soft texture that feels cozy underfoot. Stain and fade resistant, this area rug will continue to protect your hardwood floors. Made in Turkey.","Area Rugs","SKU: ZIPC3603","Showing 1-10 of 2642 reviews.","4.7","4.7","4.1","4.7","null"
"1571754405-845","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=2","Opens in a new tabSaleQuickviewSave+28 SizesAvailable in 28 SizesHarloe Ivory/Gray Area Rugby Zipcode Design$79.99$123.031724Rated 4.5 out of 5 stars.1724 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/zipcode-design-harloe-cream-area-rug-zpcd3653.html?piid=24655670","Harloe Ivory/Gray Area Rug","Zipcode Design","$79.99","$123.03","35% Off","Set an understated foundation for your stylish space with this marled ivory area rug. Made in Turkey, this area rug is power-loomed from a stain and a fade-resistant blend of polyester and polypropylene in a low 0.5"" pile – perfect for rolling out in high-traffic living rooms and dining spaces prone to occasional spills and stains alike. Complete with a durable latex backing, this rug performs best when paired with a rug pad to prevent shifting and sliding underfoot.","Area Rugs","SKU: ZPCD3653","Showing 1-10 of 1723 reviews.","4.7","4.6","4.8","4.6","null"
"1571753685-782","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabQuickviewSave+26 SizesAvailable in 26 SizesElson Ivory/Blue Area Rugby Mistana$41.99$44.293663Rated 4.5 out of 5 stars.3663 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-elson-ivoryblue-area-rug-mtna3395.html?piid=24542353","Elson Ivory/Blue Area Rug","Mistana","$41.99","$44.29","5% Off","A traditional design gets a trendy update in this ivory and blue area rug, showcasing a faded oriental motif. Made in Turkey, this area rug is machine woven from stain- and fade-resistant polypropylene in a low 0.37"" pile – perfect for rolling out in high-traffic living rooms and dining spaces prone to occasional spills and stains alike. Complete with a durable jute backing, this area rug performs best when paired with a rug pad to prevent shifting and sliding underfoot.","Area Rugs","SKU: MTNA3395","Showing 1-10 of 3663 reviews.","4.7","4.8","4.8","4.7","null"
"1571754200-828","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesAllard Hand-Hooked Aqua Area Rugby Red Barrel Studio$119.99$459.003240Rated 4.5 out of 5 stars.3240 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/red-barrel-studio-allard-hand-hooked-aqua-area-rug-rdbs8668.html?piid=19961799","Allard Hand-Hooked Aqua Area Rug","Red Barrel Studio","$119.99","$459.00","74% Off","These beautiful transitional rugs are meticulously crafted with high-density, hand-hooked yarns and hand carved for additional texture and dimension. Enchanting designs and colorful hues come together to create a magical ambiance for any interior. This collection is truly a treat for the senses.","Area Rugs","SKU: RDBS8668","Showing 1-10 of 3241 reviews.","4.6","4.6","4.7","3.8","null"
"1571752581-692","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesKaster Gray Area Rugby Williston Forge$62.9991Rated 4.5 out of 5 stars.91 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/williston-forge-kaster-gray-area-rug-w000713343.html?piid=324796242","Kaster Gray Area Rug","Williston Forge","$62.99","$109.93","43% Off","Their piece from this collection features marvelous pattern and design that will easily bring your space into the new age of fashion and design! Made of 100% polypropylene in Turkey. Spot clean only.","Area Rugs","SKU: W000713343","Showing 1-10 of 91 reviews.","4.6","null","null","null","null"
"1571753926-802","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabQuickviewSave+11 SizesAvailable in 11 SizesZachary Wicker Stitch Handwoven Flatweave Cocoa/Natural Indoor/Outdoor Area Rugby Andover Mills$123.99Options Available on Open Box1309Rated 4.5 out of 5 stars.1309 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/andover-mills-zachary-wicker-stitch-handwoven-flatweave-cocoanatural-indooroutdoor-area-rug-w001503122.html?piid=187740063","Zachary Wicker Stitch Handwoven Flatweave Cocoa/Natural Indoor/Outdoor Area Rug","Andover Mills","$123.99","$189.00","34% Off","Set the foundation for festive family get-togethers or add the final finishing touch to a high-traffic space in your home with this understated rug, the perfect piece for your neutral and understated aesthetic. Defined by a simple geometric design warm cocoa and natural tones, this stylish area rug brings a bit of rustic appeal and subtle pattern to any ensemble, while its flat-woven polypropylene design makes it a durable anchor for any space. Set it on the back patio under a group of all-weather wicker armchairs to give guests a place to gather at your next backyard bash, or let it sit in the entryway or mudroom to bring a dash of definition to a highly utilized space.","Area Rugs","SKU: W001503122","Showing 1-10 of 1305 reviews.","4.6","4.6","4.8","4.5","null"
"1571753203-745","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabSaleQuickviewSave+29 SizesAvailable in 29 SizesTallowick Marble/Beige Area Rugby Beachcrest Home$69.99$91.081698Rated 4.5 out of 5 stars.1698 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/beachcrest-home-tallowick-marblebeige-area-rug-bcmh4357.html?piid=30601847","Tallowick Marble/Beige Area Rug","Beachcrest Home","$69.99","$91.08","23% Off","Looking to lend your home a bright decorative touch? Don't forget about your floors! Adding an area rug like this is a great option for staging your ensemble with an on-trend look. Woven from sisal fibers with a braided pattern, this piece features a natural resilience that makes it a great option for both seaside style and regular use. And with a 0.4'' pile height, it's low enough for most doors to pass over it with ease. We recommend adding a rug pad to help keep this piece in place.","Area Rugs","SKU: BCMH4357","Showing 1-10 of 1697 reviews.","4.6","4.7","4.7","4.3","null"
"1571753583-773","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesRanck Distressed Vintage Navy/Cyan Area Rugby Bungalow Rose$61.99$115.00892Rated 4.5 out of 5 stars.892 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/bungalow-rose-ranck-distressed-vintage-navycyan-area-rug-bgls1232.html?piid=36811392","Ranck Distressed Vintage Navy/Cyan Area Rug","Bungalow Rose","$61.99","$115.00","46% Off","Their piece from this collection features marvelous pattern and design that will easily bring your space into the new age of fashion and design! Made of 100% polypropylene in Turkey. Spot clean only.","Area Rugs","SKU: BGLS1232","Showing 1-10 of 890 reviews.","4.6","4.2","4.4","4.5","null"
"1571754004-810","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabSaleQuickviewSave+24 SizesAvailable in 24 SizesTsukiji Orange Area Rugby Mistana$65.9912642Rated 4.5 out of 5 stars.12642 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-tsukiji-orange-area-rug-w000567686.html?piid=2048366118","Tsukiji Orange Area Rug","Mistana","$65.99","$238.05","72% Off","With bright tones and a distressed Persian-inspired pattern, this area rug brings a touch of boho style to your space. This piece is power-loomed in Turkey from polypropylene, a synthetic material that's easy to clean and resists staining. Because of its 0.5"" pile height, this design is an ideal anchor for a high-traffic room in your home. No matter where it ends up, we recommend using a rug pad to prevent slipping and sliding.","Area Rugs","SKU: W000567686","Showing 1-10 of 12413 reviews.","4.7","4.4","4.7","5.0","null"
"1571752894-720","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+17 SizesAvailable in 17 SizesFickes Polypropylene Beige/Ivory Area Rugby House of Hampton$96.99$248.455883Rated 4.5 out of 5 stars.5883 total votes.1-Day ShippingGet It Tomorrow","https://www.wayfair.com/rugs/pdp/house-of-hampton-fickes-polypropylene-beigeivory-area-rug-hmpt4461.html?piid=29473911","Fickes Polypropylene Beige/Ivory Area Rug","House of Hampton","$96.99","$248.45","61% Off","Blending contemporary patterns with a retro pile, this stylish shag rug showcases an on-trend beige and ivory trellis motif. Machine made in Turkey, this rug is power loomed from stain and fade-resistant polypropylene in a super shaggy 1.57’’ pile—the perfect plushness for laying out in a stylish living room or digging your toes into right out of bed. Available in a curated selection of sizes to best suit your space, this rug works best when paired with a rug pad to prevent shifting and sliding.","Area Rugs","SKU: HMPT4461","Showing 1-10 of 5878 reviews.","4.5","5.0","4.7","4.0","null"
"1571753218-746","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabSaleQuickviewSave+22 SizesAvailable in 22 SizesHowton Ivory Area Rugby Laurel Foundry Modern Farmhouse$83.63$217.353501Rated 4.5 out of 5 stars.3501 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/howton-ivory-area-rug-lfmf4449.html?piid=31133925","Howton Ivory Area Rug","Laurel Foundry Modern Farmhouse","$83.63","$217.35","62% Off","Inspired by global travel and the bold, colorful motifs adorning fashionable ski chalets, this manufacturer translates rustic lodge style into the supremely chic and easy-care collection. Crafted of enhanced polypropylene yarns, these rugs explore stylish over-dye and antiqued looks, making striking fashion statements in any room.","Area Rugs","SKU: LFMF4449","Showing 1-10 of 1849 reviews.","4.5","5.0","4.3","4.8","null"
"1571754153-824","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabSaleQuickviewSave+15 SizesAvailable in 15 SizesIsanotski Brown/Blue Area Rugby Loon Peak$129.99$274.12426Rated 4.5 out of 5 stars.426 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/loon-peak-isanotski-brownblue-area-rug-lopk2538.html?piid=22825793","Isanotski Brown/Blue Area Rug","Loon Peak","$129.99","$274.12","53% Off","Anchor your ensemble with rustic charm when you roll out this lovely rug. Crafted from 70% polypropylene and 30% polyester fibers, it can stand up to high-traffic and can handle sun exposure. However, it should only be used indoors and should be professionally cleaned when needed. A perfect pick for lodge-inspired ensembles, it showcases a Persian-style pattern with scrolling medallion centers and two borders. It is detailed with distressed accents and awash in tones of brown and blue.","Area Rugs","SKU: LOPK2538","Showing 1-10 of 426 reviews.","4.7","4.6","4.1","4.6","null"
"1571755001-895","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=0","Opens in a new tabSaleQuickviewSave+27 SizesAvailable in 27 SizesAnnabel Navy/Light Blue Area Rugby Bungalow Rose$42.99$83.8012649Rated 4.5 out of 5 stars.12649 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/bungalow-rose-annabel-navylight-blue-area-rug-bgls4802.html?piid=31131791","Annabel Navy/Light Blue Area Rug","Bungalow Rose","$42.99","$83.80","49% Off","Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. Made in Turkey, this one is constructed from polypropylene - a synthetic material designed to stand up to muddy shoes in the entryway and the occasional spill under the kitchen table - and sports a jute backing for added stability. It features a 0.45” pile height, ideal for promoting a cozy and inviting feel to your space with the added benefit of being easy to clean.","Area Rugs","SKU: BGLS4802","Showing 1-10 of 12422 reviews.","4.7","4.5","4.6","4.8","null"
"1571753696-783","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesStandish Beige Area Rugby Andover Mills$95.99$150.003276Rated 4.5 out of 5 stars.3276 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/andover-mills-standish-beige-area-rug-ando1031.html?piid=12466798","Standish Beige Area Rug","Andover Mills","$95.99","$150.00","36% Off","Creativity thrives in this eclectic collection that offers unique designs for every taste. Consider the fascinating abstract compositions that play with color and texture in crisp geometrics or soft curvilinear shapes that hint at mysterious landscapes and seascapes. The collection also includes delightful Persian-style traditional patterns in fresh, gorgeous color schemes incorporating delicate blues, greens, and lilacs or dramatically rich blacks, browns, and golds. Mix and match throughout your home to create your own original decorating style.","Area Rugs","SKU: ANDO1031","Showing 1-10 of 3275 reviews.","4.5","4.4","4.6","4.8","null"
"1571754345-839","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=2","Opens in a new tabQuickviewSave+17 SizesAvailable in 17 SizesStatham Blue/Beige Area Rugby Three Posts$117.991367Rated 4.5 out of 5 stars.1367 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/three-posts-statham-bluebeige-area-rug-w001096135.html?piid=1760941430","Statham Blue/Beige Area Rug","Three Posts","$117.99","$138.30","15% Off","Looks aside, area rugs help absorb and decrease noise as they soften the step of hardwood and tile flooring. Made in Turkey, this one is constructed from polypropylene, a synthetic material designed to stand up to muddy shoes in the entryway and the occasional spill under the kitchen table. It features a 0.35"" pile height, ideal for promoting a cozy and inviting feel to your space with the added benefit of being easy to clean.","Area Rugs","SKU: W001096135","Showing 1-10 of 1365 reviews.","4.7","4.7","4.9","4.6","null"
"1571755052-898","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=0","Opens in a new tabSaleQuickviewSave+21 SizesAvailable in 21 SizesIndira Gray/Light Blue Area Rugby Mistana$34.998345Rated 4.5 out of 5 stars.8345 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-indira-graylight-blue-area-rug-w000660168.html?piid=1586337303","Indira Gray/Light Blue Area Rug","Mistana","$34.99","$123.33","72% Off","Set a fashionable foundation in any space with this area rug, showcasing an abstract pattern in neutral gray and taupe tones with pops of light blue for a subtle splash of color. Power-loomed in Turkey from polypropylene, this durable design is an ideal option for busy entryways, bustling living rooms, or any other high-traffic room in your home. Though its medium 0.45"" pile height provides a bit of padding underfoot, this piece is best paired with a rug pad for extra cushioning and traction.","Area Rugs","SKU: W000660168","Showing 1-10 of 8322 reviews.","4.7","4.8","4.8","4.8","null"
